isbn10,isbn13,title,author,rank,weeks_on_list,amazon_url,listname,description,listpublisheddate
1476738025,9781476738024,A MAN CALLED OVE,Fredrik Backman,5,29,http://www.amazon.com/Man-Called-Ove-Novel/dp/1476738025?tag=NYTBS-20,combined-print-and-e-book-fiction,A curmudgeon's gruff exterior masks a generosity of spirit. Originally published in Sweden in 2014.,2016-12-25
1594634025,9781594634024,THE GIRL ON THE TRAIN,Paula Hawkins,6,94,http://www.amazon.com/The-Girl-Train-A-Novel-ebook/dp/B00L9B7IKE?tag=NYTBS-20,combined-print-and-e-book-fiction,A psychological thriller set in the environs of London is full of complications and betrayals.,2016-12-25
145558651X,9781455586516,NO MAN'S LAND,David Baldacci,7,4,https://www.amazon.com/No-Mans-Land-John-Puller/dp/145558651X?tag=NYTBS-20,combined-print-and-e-book-fiction,"John Puller, a special agent with the Army, searches for the truth about his mother, who disappeared 30  years ago.",2016-12-25
0698193288,9780698193284,BLOOD VOW,J R Ward,8,1,https://www.amazon.com/Blood-Vow-Black-Dagger-Legacy-ebook/dp/B01CWZGA4U?tag=NYTBS-20,combined-print-and-e-book-fiction,A recruit to the Black Dagger Brotherhood is enlisted to protect an aristocrat.,2016-12-25
1455520691,9781455520695,TWO BY TWO,Nicholas Sparks,9,10,http://www.amazon.com/Two-Nicholas-Sparks-ebook/dp/B01ER6Z7RI?tag=NYTBS-20,combined-print-and-e-book-fiction,A man who became a single father when his marriage and business collapsed learns to take a chance on a new love.,2016-12-25
0804178801,9780804178808,NIGHT SCHOOL,Lee Child,10,5,https://www.amazon.com/Night-School-Jack-Reacher-Novel-ebook/dp/B019B6WTRU?tag=NYTBS-20,combined-print-and-e-book-fiction,"Jack Reacher, still in the Army, becomes involved in an investigation with elite agents from the F.B.I. and C.I.A.",2016-12-25
0345543009,9780345543004,TURBO TWENTY-THREE,Janet Evanovich,11,4,https://www.amazon.com/Turbo-Twenty-Three-Stephanie-Plum-Novel-ebook/dp/B01B0K7EM0?tag=NYTBS-20,combined-print-and-e-book-fiction,The bounty hunter Stephanie Plum juggles the investigation of a crime in an ice cream factory and the two men in her life.,2016-12-25
0385542364,9780385542364,THE UNDERGROUND RAILROAD,Colson Whitehead,12,9,http://www.amazon.com/Underground-Railroad-Oprahs-Book-Club/dp/0385542364?tag=NYTBS-20,combined-print-and-e-book-fiction,"A teenage girl heads north on the network that helped slaves escape to freedom, envisioned in this novel as a secret system of actual tracks and tunnels.",2016-12-25
0345544951,9780345544957,SMALL GREAT THINGS,Jodi Picoult,13,9,http://www.amazon.com/Small-Great-Things-Jodi-Picoult-ebook/dp/B01AQNYZ3I?tag=NYTBS-20,combined-print-and-e-book-fiction,"A medical crisis entangles a black nurse, a white supremacist father and a white lawyer.",2016-12-25
0316225940,9780316225946,THE WRONG SIDE OF GOODBYE,Michael Connelly,14,6,https://www.amazon.com/Wrong-Goodbye-Harry-Bosch-Novel-ebook/dp/B01BU1ITMI?tag=NYTBS-20,combined-print-and-e-book-fiction,"Harry Bosch helps track a serial rapist, while as a P.I. he aids a billionaire in search of a possible heir.",2016-12-25
0765388103,9780765388100,A DOG'S PURPOSE,W Bruce Cameron,15,1,https://www.amazon.com/Dogs-Purpose-Novel-Humans/dp/0765330342?tag=NYTBS-20,combined-print-and-e-book-fiction,A canine narrator undergoes a series of reincarnations.,2016-12-25
0316217638,9780316217637,BABYLON'S ASHES,James S A Corey,16,0,https://www.amazon.com/Babylons-Ashes-Expanse-James-Corey-ebook/dp/B018S2773Y?tag=NYTBS-20,combined-print-and-e-book-fiction,The Rocinante is sent to a remote station captured by predatory space pirates; the sixth novel in the Expanse series.,2016-12-25
0964729237,9780964729230,THE SHACK,William P Young,17,0,http://www.amazon.com/The-Shack-Tragedy-Confronts-Eternity/dp/0964729237?tag=NYTBS-20,combined-print-and-e-book-fiction,"A man whose daughter was abducted is invited to an isolated shack, apparently by God.",2016-12-25
144947425X,9781449474256,MILK AND HONEY,Rupi Kaur,18,0,http://www.amazon.com/Milk-Honey-Rupi-Kaur/dp/144947425X?tag=NYTBS-20,combined-print-and-e-book-fiction,Poetic approaches to surviving adversity and loss.,2016-12-25
0316387835,9780316387835,THE CHEMIST,Stephenie Meyer,19,0,https://www.amazon.com/Chemist-Stephenie-Meyer-ebook/dp/B01I9FFDI6?tag=NYTBS-20,combined-print-and-e-book-fiction,"A specialist in chemically controlled torture, on the run from her former employers, takes on one last job.",2016-12-25
0316319996,9780316319997,THE CHRISTMAS MYSTERY,James Patterson with Richard DiLallo,20,0,https://www.amazon.com/Christmas-Mystery-Detective-Moncrief-BookShots-ebook/dp/B01DSTTRMG?tag=NYTBS-20,combined-print-and-e-book-fiction,The French detective Luc Moncrief looks for a killer after priceless paintings go missing from a Park Avenue murder scene.,2016-12-25
0385541198,9780385541190,THE WHISTLER,John Grisham,1,8,https://www.amazon.com/Whistler-John-Grisham-ebook/dp/B01C1LUFFK?tag=NYTBS-20,combined-print-and-e-book-fiction,A whistleblower alerts a Florida investigator to judicial corruption involving the Mob and Indian casinos.,2017-01-01
0316407097,9780316407090,CROSS THE LINE,James Patterson,2,4,https://www.amazon.com/Cross-Line-James-Patterson-ebook/dp/B01C37XEUU?tag=NYTBS-20,combined-print-and-e-book-fiction,"Detective Alex Cross and his wife, Bree, team up to catch a killer causing chaos in Washington, D.C.",2017-01-01
1476738025,9781476738024,A MAN CALLED OVE,Fredrik Backman,3,30,http://www.amazon.com/Man-Called-Ove-Novel/dp/1476738025?tag=NYTBS-20,combined-print-and-e-book-fiction,A curmudgeon's gruff exterior masks a generosity of spirit. Originally published in Sweden in 2014.,2017-01-01
0765388103,9780765388100,A DOG'S PURPOSE,W Bruce Cameron,4,2,https://www.amazon.com/Dogs-Purpose-Novel-Humans/dp/0765330342?tag=NYTBS-20,combined-print-and-e-book-fiction,A canine narrator undergoes a series of reincarnations.,2017-01-01
0062381709,9780062381705,THE SEVENTH PLAGUE,James Rollins,5,1,https://www.amazon.com/Seventh-Plague-Sigma-Force-Novels-ebook/dp/B01D8K63NG?tag=NYTBS-20,combined-print-and-e-book-fiction,The 12th Sigma Force thriller follows a deadly pathogen in Egypt and a Russian assassin in the Arctic.,2017-01-01
0399176810,9780399176814,TOM CLANCY TRUE FAITH AND ALLEGIANCE,Mark Greaney,6,2,https://www.amazon.com/Clancy-True-Faith-Allegiance-Novel/dp/0399176810?tag=NYTBS-20,combined-print-and-e-book-fiction,"Jack Ryan Sr. is still president, while Jack Jr., working for a secret organization, works to prevent complicated terrorist strikes set in motion by a hacker. Clancy died in 2013.",2017-01-01
1594634025,9781594634024,THE GIRL ON THE TRAIN,Paula Hawkins,7,95,http://www.amazon.com/The-Girl-Train-A-Novel-ebook/dp/B00L9B7IKE?tag=NYTBS-20,combined-print-and-e-book-fiction,A psychological thriller set in the environs of London is full of complications and betrayals.,2017-01-01
0385542364,9780385542364,THE UNDERGROUND RAILROAD,Colson Whitehead,8,10,http://www.amazon.com/Underground-Railroad-Oprahs-Book-Club/dp/0385542364?tag=NYTBS-20,combined-print-and-e-book-fiction,"A teenage girl heads north on the network that helped slaves escape to freedom, envisioned in this novel as a secret system of actual tracks and tunnels.",2017-01-01
1455520691,9781455520695,TWO BY TWO,Nicholas Sparks,9,11,http://www.amazon.com/Two-Nicholas-Sparks-ebook/dp/B01ER6Z7RI?tag=NYTBS-20,combined-print-and-e-book-fiction,A man who became a single father when his marriage and business collapsed learns to take a chance on a new love.,2017-01-01
145558651X,9781455586516,NO MAN'S LAND,David Baldacci,10,5,https://www.amazon.com/No-Mans-Land-John-Puller/dp/145558651X?tag=NYTBS-20,combined-print-and-e-book-fiction,"John Puller, a special agent with the Army, searches for the truth about his mother, who disappeared 30  years ago.",2017-01-01
0425280128,9780425280126,ISLAND OF GLASS,Nora Roberts,11,2,https://www.amazon.com/Island-Glass-Guardians-Trilogy-Roberts-ebook/dp/B01CZCW26K?tag=NYTBS-20,combined-print-and-e-book-fiction,A trilogy concludes with the guardians heading to Ireland in search of the Star of Ice.,2017-01-01
0804178801,9780804178808,NIGHT SCHOOL,Lee Child,12,6,https://www.amazon.com/Night-School-Jack-Reacher-Novel-ebook/dp/B019B6WTRU?tag=NYTBS-20,combined-print-and-e-book-fiction,"Jack Reacher, still in the Army, becomes involved in an investigation with elite agents from the F.B.I. and C.I.A.",2017-01-01
0345544951,9780345544957,SMALL GREAT THINGS,Jodi Picoult,13,10,http://www.amazon.com/Small-Great-Things-Jodi-Picoult-ebook/dp/B01AQNYZ3I?tag=NYTBS-20,combined-print-and-e-book-fiction,"A medical crisis entangles a black nurse, a white supremacist father and a white lawyer.",2017-01-01
144947425X,9781449474256,MILK AND HONEY,Rupi Kaur,14,1,http://www.amazon.com/Milk-Honey-Rupi-Kaur/dp/144947425X?tag=NYTBS-20,combined-print-and-e-book-fiction,Poetic approaches to surviving adversity and loss.,2017-01-01
0345543009,9780345543004,TURBO TWENTY-THREE,Janet Evanovich,15,5,https://www.amazon.com/Turbo-Twenty-Three-Stephanie-Plum-Novel-ebook/dp/B01B0K7EM0?tag=NYTBS-20,combined-print-and-e-book-fiction,The bounty hunter Stephanie Plum juggles the investigation of a crime in an ice cream factory and the two men in her life.,2017-01-01
0316225940,9780316225946,THE WRONG SIDE OF GOODBYE,Michael Connelly,16,0,https://www.amazon.com/Wrong-Goodbye-Harry-Bosch-Novel-ebook/dp/B01BU1ITMI?tag=NYTBS-20,combined-print-and-e-book-fiction,The detective Harry Bosch aids a billionaire in search of a possible heir.,2017-01-01
0316387835,9780316387835,THE CHEMIST,Stephenie Meyer,17,0,https://www.amazon.com/Chemist-Stephenie-Meyer-ebook/dp/B01I9FFDI6?tag=NYTBS-20,combined-print-and-e-book-fiction,"A specialist in chemically controlled torture, on the run from her former employers, takes on one last job.",2017-01-01
1946136034,9781946136039,LIGHT AFTER DARK,Marie Force,18,0,https://www.amazon.com/Light-After-Dark-Gansett-Island-ebook/dp/B01N3LA31B?tag=NYTBS-20,combined-print-and-e-book-fiction,"In the latest Gansett Island novel, Mallory returns to the family fold, drawn by a new job and a new love.",2017-01-01
1476746583,9781476746586,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,19,0,http://www.amazon.com/All-Light-We-Cannot-See/dp/1476746583?tag=NYTBS-20,combined-print-and-e-book-fiction,The lives of a blind French girl and a gadget-obsessed German boy before and during World War II.,2017-01-01
0062225553,9780062225559,MOONGLOW,Michael Chabon,20,0,https://www.amazon.com/Moonglow-Novel-Michael-Chabon/dp/0062225553?tag=NYTBS-20,combined-print-and-e-book-fiction,"A novel that presents itself as a memoir of an elderly World War II veteran and his wife, a Holocaust survivor, who resemble Chabon’s maternal grandparents.",2017-01-01
0385541198,9780385541190,THE WHISTLER,John Grisham,1,9,https://www.amazon.com/Whistler-John-Grisham-ebook/dp/B01C1LUFFK?tag=NYTBS-20,combined-print-and-e-book-fiction,A whistleblower alerts a Florida investigator to judicial corruption involving the Mob and Indian casinos.,2017-01-08
0765388111,9780765388117,A DOG'S PURPOSE,W Bruce Cameron,2,3,https://www.amazon.com/Dogs-Purpose-Novel-Humans/dp/0765330342?tag=NYTBS-20,combined-print-and-e-book-fiction,A canine narrator undergoes a series of reincarnations.,2017-01-08
0316407097,9780316407090,CROSS THE LINE,James Patterson,3,5,https://www.amazon.com/Cross-Line-James-Patterson-ebook/dp/B01C37XEUU?tag=NYTBS-20,combined-print-and-e-book-fiction,"Detective Alex Cross and his wife, Bree, team up to catch a killer causing chaos in Washington, D.C.",2017-01-08
1594634025,9781594634024,THE GIRL ON THE TRAIN,Paula Hawkins,4,96,http://www.amazon.com/The-Girl-Train-A-Novel-ebook/dp/B00L9B7IKE?tag=NYTBS-20,combined-print-and-e-book-fiction,A psychological thriller set in the environs of London is full of complications and betrayals.,2017-01-08
1455520691,9781455520695,TWO BY TWO,Nicholas Sparks,5,12,http://www.amazon.com/Two-Nicholas-Sparks-ebook/dp/B01ER6Z7RI?tag=NYTBS-20,combined-print-and-e-book-fiction,A man who became a single father when his marriage and business collapsed learns to take a chance on a new love.,2017-01-08
1476738025,9781476738024,A MAN CALLED OVE,Fredrik Backman,6,31,http://www.amazon.com/Man-Called-Ove-Novel/dp/1476738025?tag=NYTBS-20,combined-print-and-e-book-fiction,A curmudgeon's gruff exterior masks a generosity of spirit. Originally published in Sweden in 2014.,2017-01-08
0385542364,9780385542364,THE UNDERGROUND RAILROAD,Colson Whitehead,7,11,http://www.amazon.com/Underground-Railroad-Oprahs-Book-Club/dp/0385542364?tag=NYTBS-20,combined-print-and-e-book-fiction,"A teenage girl heads north on the network that helped slaves escape to freedom, envisioned in this novel as a secret system of actual tracks and tunnels.",2017-01-08
145558651X,9781455586516,NO MAN'S LAND,David Baldacci,8,6,https://www.amazon.com/No-Mans-Land-John-Puller/dp/145558651X?tag=NYTBS-20,combined-print-and-e-book-fiction,"John Puller, a special agent with the Army, searches for the truth about his mother, who disappeared 30  years ago.",2017-01-08
0345544951,9780345544957,SMALL GREAT THINGS,Jodi Picoult,9,11,http://www.amazon.com/Small-Great-Things-Jodi-Picoult-ebook/dp/B01AQNYZ3I?tag=NYTBS-20,combined-print-and-e-book-fiction,"A medical crisis entangles a black nurse, a white supremacist father and a white lawyer.",2017-01-08
0399176810,9780399176814,TOM CLANCY TRUE FAITH AND ALLEGIANCE,Mark Greaney,10,3,https://www.amazon.com/Clancy-True-Faith-Allegiance-Novel/dp/0399176810?tag=NYTBS-20,combined-print-and-e-book-fiction,"Jack Ryan Sr. is still president, while Jack Jr., working for a secret organization, works to prevent complicated terrorist strikes set in motion by a hacker. Clancy died in 2013.",2017-01-08
0804178801,9780804178808,NIGHT SCHOOL,Lee Child,11,7,https://www.amazon.com/Night-School-Jack-Reacher-Novel-ebook/dp/B019B6WTRU?tag=NYTBS-20,combined-print-and-e-book-fiction,"Jack Reacher, still in the Army, becomes involved in an investigation with elite agents from the F.B.I. and C.I.A.",2017-01-08
None,A00B01HFPDRI4,MELT,Helen Hardt,12,1,https://www.amazon.com/Melt-Steel-Brothers-Helen-Hardt/dp/1943893209?tag=NYTBS-20,combined-print-and-e-book-fiction,The oldest Steel brother turns to a therapist grappling with her own inadequacy issues.,2017-01-08
144947425X,9781449474256,MILK AND HONEY,Rupi Kaur,13,2,http://www.amazon.com/Milk-Honey-Rupi-Kaur/dp/144947425X?tag=NYTBS-20,combined-print-and-e-book-fiction,Poetic approaches to surviving adversity and loss.,2017-01-08
0345543009,9780345543004,TURBO TWENTY-THREE,Janet Evanovich,14,6,https://www.amazon.com/Turbo-Twenty-Three-Stephanie-Plum-Novel-ebook/dp/B01B0K7EM0?tag=NYTBS-20,combined-print-and-e-book-fiction,The bounty hunter Stephanie Plum juggles the investigation of a crime in an ice cream factory and the two men in her life.,2017-01-08
0425280128,9780425280126,ISLAND OF GLASS,Nora Roberts,15,3,https://www.amazon.com/Island-Glass-Guardians-Trilogy-Roberts-ebook/dp/B01CZCW26K?tag=NYTBS-20,combined-print-and-e-book-fiction,A trilogy concludes with the guardians heading to Ireland in search of the Star of Ice.,2017-01-08
0062315005,9780062315007,THE ALCHEMIST,Paulo Coelho,16,0,http://www.amazon.com/Alchemist-Paulo-Coelho/dp/0062315005?tag=NYTBS-20,combined-print-and-e-book-fiction,A Spanish shepherd boy ventures to Egypt in search of treasure and his destiny.,2017-01-08
0316225940,9780316225946,THE WRONG SIDE OF GOODBYE,Michael Connelly,17,0,https://www.amazon.com/Wrong-Goodbye-Harry-Bosch-Novel-ebook/dp/B01BU1ITMI?tag=NYTBS-20,combined-print-and-e-book-fiction,The detective Harry Bosch aids a billionaire in search of a possible heir.,2017-01-08
1943772711,9781943772711,ONE FELL SWEEP,Ilona Andrews,18,0,https://www.amazon.com/Fell-Sweep-Innkeeper-Chronicles-Book-ebook/dp/B01MSJJFAC?tag=NYTBS-20,combined-print-and-e-book-fiction,The proprietor of a bed-and-breakfast must find her missing parents while keeping her otherworldly guests safe.,2017-01-08
1476746583,9781476746586,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,19,0,http://www.amazon.com/All-Light-We-Cannot-See/dp/1476746583?tag=NYTBS-20,combined-print-and-e-book-fiction,The lives of a blind French girl and a gadget-obsessed German boy before and during World War II.,2017-01-08
1455589918,9781455589913,THE MURDER HOUSE,James Patterson and David Ellis,20,0,http://www.amazon.com/The-Murder-House-James-Patterson-ebook/dp/B00QQQL8JY?tag=NYTBS-20,combined-print-and-e-book-fiction,"When bodies are found at a Hamptons estate where a series of grisly murders once occurred, a local detective and former New York City cop investigates.",2017-01-08
0316225959,9780316225953,THE WRONG SIDE OF GOODBYE,Michael Connelly,1,7,https://www.amazon.com/Wrong-Goodbye-Harry-Bosch-Novel-ebook/dp/B01BU1ITMI?tag=NYTBS-20,combined-print-and-e-book-fiction,"Harry Bosch helps track a serial rapist, while as a P.I. he aids a billionaire in search of a possible heir.",2017-01-15
1455586498,9781455586493,NO MAN'S LAND,David Baldacci,2,7,https://www.amazon.com/No-Mans-Land-John-Puller/dp/145558651X?tag=NYTBS-20,combined-print-and-e-book-fiction,"John Puller, a special agent with the Army, searches for the truth about his mother, who disappeared 30  years ago.",2017-01-15
0385541201,9780385541206,THE WHISTLER,John Grisham,3,10,https://www.amazon.com/Whistler-John-Grisham-ebook/dp/B01C1LUFFK?tag=NYTBS-20,combined-print-and-e-book-fiction,A whistleblower alerts a Florida investigator to judicial corruption involving the Mob and Indian casinos.,2017-01-15
